"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"IDA only","IDX","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0.867482748894717","0.610607885586671","0.603056948365781","0.482048114388752","0.511107092380196","0.26223509606118","0.228662879467449","0.190319350506699","0.102468008458423","0.242708437499578","0.221596706689524","0.185682570763361","0.220434748789601","0.198685672054673","0.210754653225022","0.168371060672542","0.167363127924915","0.167527547505091","0.164870192891","1.92934452502992","1.81848539760203","1.02806355876126","0.921881395576683","0.641655429844268","0.605765301609107","0.686148050015454","0.716695016200367","0.670873988255366","0.39274379028848","2.25156143700719","2.57739663264714","2.82399179622045","2.64352139098731","2.51551917203594","3.11191912239531","3.0364165517995","3.34586353746672","3.36578766671557","2.70638412079533","2.62815761830476","2.86309868448404","2.94140975636296","3.1863281553527","2.93361022245419","3.72061123077336","","","","","","","","",
"Isle of Man","IMN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","49.0916485900217","52.0151454988939","49.3928237815265","53.5186102923916","51.3348695389056","54.1484076766198","52.9940967168041","48.3206058349754","49.8763528066583","51.0443571493825","53.4595329857175","56.8192420237203","57.2773042877357","58.1204437954166","62.3577270724289","63.6865044540646","68.8641915217724","67.401768172888","68.0510488635778","65.4636322643237","67.0678076527927","68.0382346573502","70.0533470049467","67.7073178220786","69.9362696501912","70.4767837916534","68.9321271563305","66.7956986685883","66.9578760283636","68.4994242462541","69.4170572843612","69.8934647224743","67.8314232288576","67.6916801536862","66.8596364733894","66.6882489170104","65.4820578389267","68.4446959114993","66.9680214367787","67.1782980878401","66.759978260384","71.636055060821","72.5227381120314","74.4921858694795","75.3093989605236","","","","","","","","",
"Not classified","INX","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","53.315649867374","48.471259682022","45.1565377532228","39.9656357388316","33.5501034584688","29.0436196152804","28.1647940074906","27.9075091575092","37.1375694016039","39.2402659069326","32.360559488862","29.7430203045685","25.9689359849035","24.918345127926","24.0859651421832","25.2891902672517","27.3471352912855","24.9750581975391","21.1279286750985","17.1146616541353","16.4016657202347","15.4145692848324","16.8850902184236","17.896884272997","20.2296190815237","21.4973170939443","26.3508572357195","55.008314197482","58.3559519193486","58.7631151174819","41.5911167334317","39.2029470864032","42.1926489226869","40.9808656882779","39.7195150938911","39.8659395591911","36.9556025369979","34.4710244298847","32.2827857074432","26.7953135768436","28.7965192413298","28.6700227346541","27.4564263575253","24.9507260367644","24.7035494745191","24.9317099820495","21.6993656881546","19.7471900025137","17.2027551156881","14.3250590170971","12.6171209540034","14.5228979531733","18.5107402085406","16.7468230694037","15.3324550526968","17.3458130182569","","","","","","","","",
"Iran, Islamic Rep.","IRN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0.27143738433066","0.355909138490527","0.471347060282808","0.442699036058551","0.764331210191083","0.681647507365259","0.632111251580278","0.36781377538167","0.483819434935415","0.49597855227882","0.369388902272545","0.429907827761728","0.357478263503893","0.245941957697983","0.224375318714941","0.209280508046475","0.18399463168604","0.184873949579832","0.121414478676582","0.109979357720551","0.146586408009232","0.120857359193896","0.125977638969083","0.116026283006424","0.107082759675692","0.101246877304192","0.098194650437273","0.108250212634346","0.370232260813978","0.398783873971113","0.362577681500088","0.365838095373141","0.306736505543353","0.285169963694748","0.320628004132788","0.292710268732938","0.281882089947349","0.181792756257866","0.169851380042463","0.151528809790564","0.177044973589056","0.157309380358351","0.174901117995382","0.193001686033597","0.164627823527525","","","","","","","","",
"Iraq","IRQ","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Iceland","ISL","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Israel","ISR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","18.1438310974269","32.866597004528","49.9761336515513","54.4129082426128","55.5008107770987","51.3492108389433","46.7083505580819","47.636043612184","49.6793951574313","52.9143813330854","57.7951002227171","61.7105516048434","60.2237545735998","62.0838126540674","68.9280993513879","70.7663817663818","69.7352127519431","66.8978707127375","68.4911277279014","74.9220723077973","77.1538461538461","76.7203078165855","77.1759131961336","74.4022879716884","70.6317496736421","69.3058447352766","62.0153678818287","62.4509162303665","58.4441296444846","58.8917374620888","61.4558036918877","52.3221682267376","49.4910627661849","45.4037305764021","","","","","","","","",
"Italy","ITA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","3.81853902482586","7.15410760175744","7.90904443996964","4.85174443161659","4.89246536742638","5.22798266217885","5.68059781635941","8.56890459363958","6.82291616203699","6.83410575484436","4.90488943826398","4.73612007746933","3.4736433297982","3.60001667639456","4.49190385059109","4.1062437404821","5.02463175982643","5.43047321136289","5.93637902252208","8.38105240811401","9.94691345912772","11.3470500799088","13.2560799885605","13.4129888012259","15.4139482063729","16.4747005273353","16.413351332751","16.659774474008","16.8902287109472","15.4740120223065","16.7780921148315","14.7279227645812","11.2297231753103","9.1901977291861","10.0306024307074","11.6142296220151","10.5777826047001","10.0472976261946","10.9704125682522","10.8869645715608","11.3076561174479","13.5254915518548","14.5813816064454","15.4105449947254","17.201134638596","16.6483627543458","16.3924196677836","16.1360967095146","15.4981867590351","15.0574852168485","14.8721604696542","16.6769777281073","18.2005933440521","16.8431691958223","16.7282716564311","16.1200730212174","","","","","","","","",
"Jamaica","JAM","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Jordan","JOR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Japan","JPN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","32.2077922077922","28.5389856169569","33.048433048433","33.4437707070076","29.3248592295256","27.8458570162173","28.8573423318594","32.8205128205128","29.3804008089722","22.0314735336195","16.9391206313416","11.8568816923479","9.77214000469814","8.01483496530844","8.70089457652043","8.94375097749955","8.63327231987881","8.93078767065064","8.49773742676219","8.60098404346192","9.59511362703504","10.8203682385623","11.6259499510985","12.7107774840818","14.088557088655","14.8939711308796","14.6129362960137","15.0822357579336","14.8441123594004","14.8115436224699","13.4897777451788","13.8258090797186","14.3721710547332","15.3065857872341","15.8526524044855","16.7534658842568","17.3724593181803","18.1552371374614","18.2411819916988","19.9133287076183","21.4842127320116","23.3847802106528","24.6199260505556","26.3775463005791","26.4586798229097","27.2263617165398","26.5865640229904","27.3459656058852","27.230002606411","27.172727774767","27.1551421674573","27.099953182867","29.7220792101697","32.925870522337","32.7419341069205","33.1527356254335","","","","","","","","",
"Kazakhstan","KAZ","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1200631730736","72.7274841831038","72.3086782505653","71.4322607303342","70.9369399219844","72.0301225604176","72.2094244384972","72.0288461538461","72.0256384169295","72.0472440944882","69.4509391317902","70.8813338726982","68.8200610195057","71.7549243729058","75.5216969153783","73.852933806948","68.8181196533486","73.4066163607405","76.6628904353455","73.8025663829247","80.6536311497229","81.0985609682859","74.7934106898521","75.1944977979551","71.9476910191495","71.5689221174437","","","","","","","","",
"Kenya","KEN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Kyrgyz Republic","KGZ","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.068904144419","12.4475257600814","7.81057364565958","8.49559067493233","5.21891953847329","4.74623731186559","5.25780405620192","6.29331466573329","7.04134885588117","3.8273788468341","4.29308150827138","4.52915782541889","4.76430129172958","3.6302688823907","3.46080179644673","10.1000604391915","10.321558906562","10.7552258934592","11.3241157010773","3.48281151312821","4.99173553719008","4.1892070193957","4.79957805907173","5.6098779530369","7.36343672797145","13.2156561780507","","","","","","","","",
"Cambodia","KHM","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.21169036334913","3.1","3.20754716981132","2.58019525801953","9.50506186726659","28.1841933376878","48.3966340686832","","","","","","","","",
"Kiribati","KIR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","6.86907020872865","6.8586873891376","9.04553119730186","4.41342441342441","6.52087475149105","6.38058571613964","5.22811900552902","2.94827039035227","3.51685393258427","6.66237009586724","6.292436640386","6.05723296693103","8.77993858751279","24.871766280107","30.4083989863292","27.263479145473","20.0242117426952","22.1214782464219","18.8665350338865","16.7607785823424","14.4276190896649","13.8886209446642","21.8764638025658","25.9371677258228","27.2232926095429","28.3309888699687","31.197943398435","37.1742360079419","35.8796414200581","38.608305663961","39.926310988332","40.5810723945131","39.1099999708617","38.8047854407384","38.360653201813","38.012777487757","40.080299597328","43.1956408130902","46.2419964753496","44.1449675671105","43.1721382243733","45.0802828971531","41.4288396719782","42.4096756346796","43.0762564044674","","","","","","","","",
"Kuwait","KWT","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","2.86596317243954","2.76759131318237","2.23647138406768","2.11083749260394","1.97813156416199","1.82070896956066","1.7439759486233","2.13082943319416","1.87230818005195","1.91875978412562","2.26073772908639","2.53577704067484","2.5002916033595","2.88184252756267","3.19898528227621","3.7857190176624","3.76713813033807","3.72110227695122","3.55014853025831","3.31796028699896","3.72159838197038","3.73697393834362","3.88634698173422","4.10699560153911","4.20472968888351","4.19640602729195","4.27678260600953","3.96641209035961","4.10050054302696","4.17619194662915","4.76435187635624","4.82019982428652","5.1903982633615","4.41734181581514","5.27597007134679","5.01733925462217","4.87193006592038","3.85401100111425","4.41677902493853","4.6724726063696","4.55496801441717","4.77263858227559","5.28196418338979","5.71781544188604","5.81404290835706","","","","","","","","",
"Lao PDR","LAO","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Liberia","LBR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"St. Lucia","LCA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","3.17612512914649","2.74578245243425","2.46964298734476","2.24757026629192","2.00705086584945","1.92280504348749","1.85000485279724","2.19071900362387","2.04485014048854","2.10336008907221","2.36727455509533","2.38128617079047","2.37304626268921","2.83990889826174","3.01434006630435","3.45752035789739","3.41087141669934","3.60935700285717","3.87066782848555","3.82872838875095","3.75478672679952","3.46897612256608","3.62310283416467","4.04873612744541","4.32592676097153","4.66016703327709","4.65272333269815","4.55043679077043","4.78842505591467","4.35103451405876","4.432802715106","4.49159279566004","4.78221439729958","4.36559803962892","4.9940751915788","5.03774277530178","5.07514999171754","4.26351399876315","4.78138801809766","5.12496127532241","5.18819805621097","5.70971944754038","6.40944155736674","6.46710118527138","6.68450687856506","","","","","","","","",
"Least developed countries: UN classification","LDC","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","2.11227648876675","1.44564864720525","1.43085416266203","1.09947372650602","1.16548145434093","0.620129998181747","0.535116033662145","0.449412052860993","0.251191177395172","0.608271567946855","0.563442193963679","0.474295315805793","0.537063821397338","0.468739140145244","0.512546576465219","0.422308055735701","0.431780954010953","0.44300076182739","0.443130618129246","0.336905252340746","0.380455064358358","0.215638741010285","0.200071755094193","0.187220923835923","0.169076840406064","0.161300238496503","0.120053880839161","0.112211271738057","0.102541812244177","0.287773948256974","0.292522771490879","1.04388490458086","0.991219585191299","0.663587058210607","0.899128625274973","1.0656565644676","1.42816253972511","1.46073204240958","1.26348760373204","1.10470015393869","1.13476913441227","1.15128742157065","1.1557114822403","1.20489613702487","1.67203255421356","","","","","","","","",
"Low income","LIC","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.90375707668554","11.797327955634","12.2182483573151","25.6961720568173","33.7050523441056","","","","","","","","",
"Lower middle income","LMC","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","16.6644803150812","17.2014983885027","15.9294046439291","16.4514131203576","16.0843008701121","17.1016525488626","16.384572812216","15.2433046527981","14.8109240747655","14.8786240243305","15.5741574431438","16.3897650250355","16.4960138749614","17.3008873994805","19.3627161888912","20.5997937366645","22.3372564075312","22.0927918032772","22.4677255143952","33.5897775853659","34.3689507123908","35.1054859302596","35.0540857346554","34.4811788773701","35.4807773971105","34.939114520018","34.9886354952915","34.5810105595989","35.389852597046","36.2341336619139","36.6919094939192","36.5875002281115","35.5885980732847","34.5987739501084","34.5373373488209","35.5725522191729","35.6391460414758","36.4576116586983","36.3748761292258","36.5802979039112","37.4879606034737","40.1690445920751","41.1668758765325","42.5020302558034","43.8094072482649","","","","","","","","",
"Low & middle income","LMY","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","22.7306346823084","21.6800517600089","20.2669087514997","19.8003692529368","19.6862950724872","18.4899364257988","18.7563043345116","19.1479018926718","18.3940531362022","17.950238043303","18.3234778299761","18.6873575089549","18.722199055039","19.3586459367366","20.6610367283707","21.4421963132138","22.2708425329053","21.9083866831835","22.4549674543924","32.6250055962503","33.5870385493641","35.0940133925686","35.5744077563889","37.1870558558246","37.5545239756514","38.3726980967932","38.6392120131757","38.1948536424128","38.8408243232204","39.8585186891293","40.3691209094863","41.3661229234674","42.8722269159261","43.0011071058904","44.4509733224648","46.1797744873609","47.7366437322447","47.4628087669879","47.7944564436164","47.9873089655915","50.0488765355121","49.4774904435281","50.2069973810644","49.4636813194243","48.8861062837849","","","","","","","","",
"Lesotho","LSO","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","25.2954394792948","23.9815572067665","22.9921730023458","22.4293350552328","22.8200425746118","21.2629886500624","22.0117009074565","22.6237079350762","21.4758925228154","20.5288085573432","19.3874134110266","19.5521443004519","19.7276874464687","20.4424099422284","22.2028004371592","22.8279312280038","23.7562022545405","23.8957574477088","24.2785952949016","34.0240732777962","35.155724294934","37.1698929324749","37.7978071690535","40.3847076389568","40.8695727796491","42.0798509392277","42.3568143129013","42.1141579773624","42.9481443461259","44.1352118176852","44.2182360337127","45.6686603077522","48.0971239154063","48.5669408471007","50.2530889972574","52.326153679576","53.9736932921151","53.3325861010186","53.5686695009778","53.5339173178652","56.0526327347962","54.2969575197185","55.0374927030036","53.3485934572527","52.2663844021941","","","","","","","","",
"Lithuania","LTU","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Luxembourg","LUX","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","97.8142076502732","93.520942408377","91.2328767123288","87.4538745387454","81.9650067294751","82.1356615177972","79.9857040743388","75.3911806543386","76.1770906535488","77.0833333333333","74.7236551215917","63.165791447862","55.9941520467836","58.8235294117647","57.487922705314","46.6793168880455","33.9416058394161","33.0985915492958","37.0500438981563","38.9799635701275","51.6339869281046","57.6923076923077","56.8265682656827","58.7234042553191","67.2862453531598","72.2543352601156","65.4761904761905","60.2076124567474","62.3376623376623","70.253164556962","76.4423076923077","74.8930099857347","71.5151515151515","74.9627421758569","66.7244367417678","38.8090349075975","30.2272727272727","20.6896551724138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Latvia","LVA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0209599664640537","0.0379218809252939","0.0359130903214222","0.0301795684321714","0.0328191663931736","0.0324306794227339","0.0161056530842326","0","0","","","","","","","","",
"Macao SAR, China","MAC","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","13.4061135371179","25.478194338179","27.5130434782609","28.7809647979139","34.108289996941","31.9933462711395","29.0064902646031","27.7347310847767","18.7979274611399","19.4777968362874","20.8798882681564","18.2262001627339","20.400837571044","18.1910128594134","15.5752212389381","27.0736733642452","34.3457067866517","29.1852181656278","21.9193262411348","22.9746572496884","19.7284084736556","17.1622594917173","25.5802219979818","25.6146469049695","49.3549454184585","47.3680012761206","47.1051276392261","57.6187538556447","53.5711516091508","68.2811163803156","77.356107935664","75.5956678700361","70.8830980817952","70.7088393109291","65.9979263867289","64.9516713652839","62.6074282555159","56.7217898832685","51.3738472452116","45.9023318688746","46.704790850196","43.3729650631059","43.3920069254076","55.0267863354902","55.525632706035","","","","","","","","",
"Monaco","MCO","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7502620060416","30.4824561403509","29.9861068230936","34.1087274920307","37.9626700411262","25.0885245901639","18.5034013605442","7.56471864827159","7.75193798449612","3.44086021505376","2.94327506243311","1.98631280253714","2.10598998791645","3.11505610450511","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Madagascar","MDG","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0.786133049756769","1.49517778607919","1.59644221738566","1.58066339356995","1.83018628104094","1.62661488908662","1.43815238170086","1.26984518373661","0.833224667412039","0.836678547179175","0.842250063380348","2.12835300788224","3.22456299279492","3.98729305177747","4.14921697072953","4.43051996828869","4.38508155165752","4.07888352633366","3.93974002652398","4.00618450794568","4.1234955676592","4.49901901198722","4.73084679643709","4.73603542993798","5.53050296638295","5.94508315092664","6.15805926607701","6.21788724165432","5.78386783626718","6.20783658857511","6.84721083437401","6.72690367940825","6.51145339560599","6.28267505259915","5.82041280882697","5.43120149105214","5.23237283594179","4.60860956377077","4.25867996797707","3.90148549991131","3.93388215017528","4.01627643087824","3.40344918197933","3.33858723790053","3.20350025317681","","","","","","","","",
"Mexico","MEX","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0.515480524501434","0.649010477299185","0.557951482479784","0.544114776498146","0.443948638557508","0.378755996969952","0.361660192502727","0","0","0","0.0451084653553317","1.59654207475515","2.9605383685284","3.60289888415967","4.14242544817129","6.52397718615521","7.00851906694102","7.31372084979338","6.70319867465273","6.71115446705284","7.16574628606984","7.16446893063584","8.49247823811665","9.67777015041018","10.1360937417897","11.7159508152019","10.9455320520858","10.2180972441636","9.68565610150906","9.23495806490823","10.7940632184982","11.9259832921671","12.9368335047859","10.0007155394115","13.0566898487845","12.3288415140301","11.931903857173","7.89818613890797","10.9611807853477","11.7160308778857","11.1497567307788","11.1181272540263","10.7491440371848","11.2376283599119","10.8659180170857","","","","","","","","",
"Marshall Islands","MHL","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","23.0065089726013","22.0085347417284","20.4689265853348","20.0284965367446","19.8207057359174","18.6196599978259","18.8822751922864","19.2640422966801","18.4801330206502","17.9928426222181","18.3770040452067","18.7705985825842","18.7955388421135","19.4651884880104","20.7870244045105","21.6076781986093","22.4143245789125","22.0560772706313","22.5717381581483","33.0047639326329","33.9821951674996","35.5130141641085","36.0299720992659","37.6859386193139","38.0881574395075","38.9206148875818","39.1826349924121","38.797468267939","39.4519424727737","40.490714513604","41.0326997407731","42.0515351934897","43.5623724002667","43.6959612621557","45.1799330733838","46.9340479548575","48.5222177534136","48.2337389713617","48.5799146015568","48.7686397923002","50.8241206437785","50.2020674489615","50.9017832241902","50.1339624278086","49.5247627047889","","","","","","","","",
"North Macedonia","MKD","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6665508857242","84.2807625649913","85.045342126958","88.2239382239382","87.6915305607005","86.3176777560339","86.1918385785273","85.5933462052577","83.7968217934166","79.207343727233","76.4792247834386","87.5196479094624","84.0420292234444","79.2668447610567","77.3961301934903","78.3059636992221","72.9089351984014","77.0852570021545","83.806052923467","77.6947861745753","65.3305785123967","76.4758100310697","77.1638454167997","66.0485723662619","69.5385187941943","58.3599008147361","","","","","","","","",
"Mali","MLI","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","5.36013400335008","17.6296296296296","20.8571428571429","43.6224489795918","29.0588235294118","36.864406779661","42.4271844660194","56.1818181818182","55.9090909090909","41.5785764622974","37.5838926174497","40","23.2965606748864","5.51470588235294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Myanmar","MMR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","3.90738060781476","3.93184796854522","2.557856272838","2.12765957446809","2.96523517382413","1.46520146520147","1.59529806884971","1.93081255028158","1.7910447761194","1.9502353732347","1.86379928315412","1.99742268041237","2.02985074626866","1.53439153439153","1.98206701274186","2.271714922049","1.72413793103448","1.66217430368374","1.48356054530874","1.61420500403551","1.8677624206201","0.166889185580774","0.147710487444609","0.139120756816917","0","0","0","0","0","0","0","12.6479873717443","11.6866359447005","7.22053842039579","9.7905585106383","12.7514600908501","13.3614627285513","9.2721232256116","6.79207352096496","8.89566485483229","7.33684637211188","7.18412225121133","4.64603576386054","2.02020202020202","1.78459611772073","","","","","","","","",
